Module Title,Learning Outcome,Promoted skill,Promoted knowledge
Course_Qualitative_Decision_Making_and_Knowledge_Management,Understand the linkage between decision making and knowledge management,,"http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b, http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50, http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Explain decision making and knowledge management processes and how they can be exploited,,"http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb, http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5, http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b, http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50"
Course_Qualitative_Decision_Making_and_Knowledge_Management,"Understand different types of knowledge (tacit, implicit, explicit) and the building blocks for knowledge management",,"http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Design meaningful and informative reports and dashboards that satisfy business decision needs,"http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c, http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Formulate problems as knowledge and data analysis tasks and interpret results,"http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f, http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8, http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278, http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2","http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378, http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639, http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180, http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Apply information technology for data-driven and knowledge-supported decision making and knowledge sharing,"http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63","http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b, http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Determine appropriate knowledge management strategies and approaches,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1,"http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Assess the decision maturity of an enterprise,http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5,"http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c, http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Identify relevant ethical and legal considerations in decision making and knowledge management,"http://data.europa.eu/esco/skill/3d3ee5c3-4286-457f-9f76-1704011f7e11, http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d, http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9","http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d, http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758, http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Judge and select appropriate analytical tools for given specific business cases,http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,"http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c, http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378, http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Judge the potential of predictive analysis techniques for improving decision making effectiveness and efficiency,"http://data.europa.eu/esco/skill/38d49d88-9069-467b-b29e-3cae739bdd4d, http://data.europa.eu/esco/skill/505e4ef3-7ce4-437d-b7b4-5c608f71c258","http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4, http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080, http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Communicate and share knowledge for decision making,"http://data.europa.eu/esco/skill/f263da7f-0708-42c2-b1a9-39083416f632, http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9, http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127, http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284",http://data.europa.eu/esco/skill/38788a64-6271-40ff-9e0b-5644c38322ff
Course_Qualitative_Decision_Making_and_Knowledge_Management,Explain DM and KM related analyses and provide recommendations,"http://data.europa.eu/esco/skill/f263da7f-0708-42c2-b1a9-39083416f632, http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9, http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127, http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c, http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50"
Course_Qualitative_Decision_Making_and_Knowledge_Management,Elicit analytical requirements based on interviews with business stakeholders,"http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64, http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf, http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc, http://data.europa.eu/esco/skill/ddfe79e2-c2e3-4ba7-9bdf-3820b4f75b54",http://data.europa.eu/esco/skill/0ee94c0a-3716-494a-95a2-dcbab9e58be2
Course_Qualitative_Decision_Making_and_Knowledge_Management,Set up a plan of action for innovative KM and DM initiatives,"http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e, http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26",http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68
Course_Qualitative_Decision_Making_and_Knowledge_Management,Develop strategies for successful KM and DM,"http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679, http://data.europa.eu/esco/skill/3579208e-49b3-4ce4-98e7-20e41b1ce8d4, http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e","http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec, http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50, http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0"
Course_Research_Methods_in_Information_Systems,Understand different research designs and methodologies for academic and practitioner researchers in international contexts,"http://data.europa.eu/esco/skill/fa465db3-56e8-4b5d-a781-e2a313a4ed2d, http://data.europa.eu/esco/skill/8316979b-df5a-4dc7-98ef-61ec6a10df84, http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61, http://data.europa.eu/esco/skill/485cdafb-3c7f-4104-ab1c-773e6131a39a","http://data.europa.eu/esco/skill/7159e587-c7cb-4ec0-a662-03e1dee2cccb, http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8"
Course_Research_Methods_in_Information_Systems,Differentiate qualitative and quantitative approaches and their potential/limitations for different cultural dimensions,"http://data.europa.eu/esco/skill/fa465db3-56e8-4b5d-a781-e2a313a4ed2d, http://data.europa.eu/esco/skill/8316979b-df5a-4dc7-98ef-61ec6a10df84","http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d, http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871"
Course_Research_Methods_in_Information_Systems,Organize and present a research project,"http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead, http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68, http://data.europa.eu/esco/skill/f88cb903-83a2-44a3-98a8-e72180ec37a9, http://data.europa.eu/esco/skill/0ee7b0d6-db98-4785-9948-f2ef415d155a",
Course_Research_Methods_in_Information_Systems,"Design a research project including research question, methods, information gathering, and scheduling","http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead, http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68, http://data.europa.eu/esco/skill/f88cb903-83a2-44a3-98a8-e72180ec37a9, http://data.europa.eu/esco/skill/0ee7b0d6-db98-4785-9948-f2ef415d155a",
Course_Research_Methods_in_Information_Systems,Critically evaluate literature relevant to research aims and develop a conceptual framework,"http://data.europa.eu/esco/skill/0d282d6e-8cb9-4339-8e7d-cfafed96b5ed, http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849, http://data.europa.eu/esco/skill/a8b3957f-08b4-4a76-927d-0b2e3d0dbd39",
Course_Research_Methods_in_Information_Systems,Interpret and critically evaluate research outcomes and their impact on business/international practices,"http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9, http://data.europa.eu/esco/skill/c544a9f3-5945-4b54-afed-de0697852817, http://data.europa.eu/esco/skill/a8b3957f-08b4-4a76-927d-0b2e3d0dbd39",
Course_Research_Methods_in_Information_Systems,"Use appropriate methods and tools, including software, to discuss scientific findings","http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f, http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8, http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278, http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2","http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378, http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180, http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01"
Course_Research_Methods_in_Information_Systems,"Analyze quantitative and qualitative data and interpret results in context, considering ethical aspects","http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f, http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8, http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278, http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2","http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378, http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180, http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01, http://data.europa.eu/esco/skill/e9575f7f-053a-439e-8074-f93df3334e92"
Course_Research_Methods_in_Information_Systems,"Report on the design, methods, and results of a research project critically and concisely","http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f, http://data.europa.eu/esco/skill/be40c4c3-a855-4d67-9ca5-6f4428c34b0d, http://data.europa.eu/esco/skill/c3c2420c-ce9a-4371-8eed-1db479c3a562",
Course_Research_Methods_in_Information_Systems,Act as an independent self-learner of new research designs and methods,"http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612, http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e, http://data.europa.eu/esco/skill/cc716f65-a0d0-4fba-95d9-64c358f697c0",
Course_Strategic_Business_Innovation,Understand how digitalization and globalization change business practices,"http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5, http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95, http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378, http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf, http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb"
Course_Strategic_Business_Innovation,Recognize future business opportunities in the digital economy,"http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64, http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0, http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5, http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95, http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123, http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf, http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb"
Course_Strategic_Business_Innovation,Perceive relevant trends and how digital means enable new business models,"http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64, http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0, http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63, http://data.europa.eu/esco/skill/7a17d7ce-01a2-4746-bbcc-22ffe22fa16e","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5, http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95, http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123, http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf, http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb"
Course_Strategic_Business_Innovation,Understand how to build sustainability in the digital economy,"http://data.europa.eu/esco/skill/b422efe7-b151-4120-86ae-db11a48dd0fa, http://data.europa.eu/esco/skill/4cb51222-3e2e-417c-9a5c-e9ccf262721d, http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d, http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6, http://data.europa.eu/esco/skill/bf942c60-8539-4951-83ee-63f770da1cb8, http://data.europa.eu/esco/skill/8abdc43c-2bfd-417c-97c2-27fcdaf53171","http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528, http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68, http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10, http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb"
Course_Strategic_Business_Innovation,Learn how to create sustainable strategic advantages through innovation in the digital economy,"http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49, http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800, http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63","http://data.europa.eu/esco/skill/98a1dec3-8138-4f46-a596-5e2a83b884b9, http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53, http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5, http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95, http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123, http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528, http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf, http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb, http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68"
Course_Strategic_Business_Innovation,Apply learned knowledge to real cases,"http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92, http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041, http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63",
Course_Strategic_Business_Innovation,Evaluate an innovative idea in the context of digitalization and business development,"http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92, http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e, http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17, http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78, http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5, http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041, http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49, http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800, http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702, http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562, http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63",
Course_Strategic_Business_Innovation,Explain and defend an innovative idea in front of an audience,"http://data.europa.eu/esco/skill/f263da7f-0708-42c2-b1a9-39083416f632, http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9, http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127, http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284, http://data.europa.eu/esco/skill/c55caed2-de9e-4a25-819e-a0b0e83fba1b",
Course_Strategic_Business_Innovation,Independently deepen understanding of presented topics,"http://data.europa.eu/esco/skill/0d282d6e-8cb9-4339-8e7d-cfafed96b5ed, http://data.europa.eu/esco/skill/fa465db3-56e8-4b5d-a781-e2a313a4ed2d, http://data.europa.eu/esco/skill/8316979b-df5a-4dc7-98ef-61ec6a10df84, http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61, http://data.europa.eu/esco/skill/485cdafb-3c7f-4104-ab1c-773e6131a39a, http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612, http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e, http://data.europa.eu/esco/skill/cc716f65-a0d0-4fba-95d9-64c358f697c0",
